Id,PostId,RelatedPostId,LinkTypeId
1268192,83928,824,1
1268322,83928,824,3
1268354,83947,12703,1
1268627,83970,265,1
1268648,83980,81027,1
1268690,83963,56158,1
1268733,83990,83972,1
1268849,84003,59964,1
1268900,84003,59964,3
1268957,83997,77329,1
1269102,83772,2789,3
1269290,84035,67679,1
1269440,84049,23593,1
1269612,84063,164,1
1269613,84063,640,1
1269614,84063,84050,1
1269625,84050,84063,1
1269634,84049,23593,3
1269645,84066,80563,1
1269769,84073,43986,1
1269787,84076,11120,1
1270144,31995,33414,1
1270318,84120,75733,1
1270324,84121,11315,1
1270648,83912,18524,3
1270704,84000,84172,1
1300296,84087,84197,1
1301308,84229,9556,1
1301315,84229,9556,3
1301757,84239,11181,3
1302746,84250,1031,1
1302933,84250,1031,3
1303585,84275,824,3
1303586,84275,57469,3
1304221,84294,38386,3
1304582,84297,23593,1
1304601,84302,53250,1
1305182,84315,1031,1
1305276,84315,1031,3
1305508,84326,54302,1
1305612,84334,12410,1
1306049,84342,22542,1
1306296,84352,23593,1
1306613,84364,54302,1
1306852,84352,23593,3
1307248,84375,55041,1
1308499,84397,50052,1
1308653,84394,83999,1
1308974,84382,33063,1
1309248,84399,84157,1
1309617,84417,84322,3
1310258,84399,84157,3
1312180,84449,84302,1
1312551,84459,56915,1
1312685,84456,12102,1
1338688,84491,20,1
1338772,84491,2630,1
1339221,84491,84504,1
1340061,84515,18524,3
1340062,84515,307,3
1341394,84435,84471,1
1342608,84569,57,1
1347836,84610,79255,1
1349083,84551,84610,1
1349995,84638,84471,1
1351458,44470,56406,1
1352291,84682,60023,1
1352588,84682,76310,1
1352589,84682,71567,1
1353102,84669,265,1
1353692,84709,50422,1
1354096,84707,43,3
1354116,41865,2789,1
1355000,84718,84715,3
1355551,84733,74600,1
1357298,84682,71567,3
1357892,84792,1031,1
1357910,84792,1331,1
1358259,84807,18524,1
1358452,84811,21848,1
1358824,84843,42534,1
1359628,84888,5008,1
1359708,84811,21848,3
1360014,84911,2789,3
1360046,84867,38248,1
1360466,84945,2811,1
1360518,84956,74600,1
1360542,6898,84795,1
1360744,84975,194,1
1360745,84975,76234,1
1360893,84792,1031,3
1360895,84984,9556,3
1360912,84985,49436,1
1361301,85007,85003,1
1361302,85007,85003,3
1361675,85029,63048,1
1361801,85039,84977,1
1361871,85045,85016,3
1361897,85046,9556,1
1361930,85049,85016,3
1361971,85037,22855,1
1362032,85023,55864,1
1362179,85058,1240,1
1362180,85058,11209,1
1362258,83519,83525,1
1362651,85092,1331,1
1362672,85046,9556,3
1362690,85092,3330,1
1362858,85113,32639,1
1363318,85144,21494,1
1363329,21494,85144,1
1363400,85116,310,1
1363414,85133,29567,1
1363481,85140,83246,1
1363551,85159,23593,3
1364134,85194,265,1
1364166,85196,85181,1
1364174,85122,1240,1
1365238,85217,64056,1
1365352,85214,38475,1
1365495,85235,2789,1
1365520,84879,32845,1
1365955,84297,23593,3
1366200,85280,265,3
1366201,85194,265,3
1366288,85288,16315,1
1366327,85266,3154,3
1366328,85283,59964,1
1366329,85283,2152,1
1366330,85283,29475,1
1366331,85283,13785,1
1366362,85092,3330,3
1366363,85092,1331,3
1366371,85282,59964,1
1366382,85277,11209,1
1366383,85277,1240,1
1366441,85298,1031,1
1366615,85304,31932,1
1366616,85304,38386,1
1366686,85311,23593,1
1366957,85330,67071,1
1367219,85347,34025,1
1367242,85332,11315,3
1367243,85347,45570,3
1367383,85355,85351,1
1367447,85355,85351,3
1367814,85386,1031,1
1367886,85390,85335,1
1367895,85386,1031,3
1367937,85391,9556,1
1368379,85426,41963,1
1368543,85327,54143,1
1368614,1415,43887,1
1368816,85426,41963,3
1368818,84879,32845,3
1368893,85464,3149,1
1369244,85479,11181,3
1369640,85472,11315,1
1369756,85513,11315,1
1369757,85511,2016,3
1369783,85517,85310,1
1369800,85499,28536,1
1370134,85533,23593,1
1370139,85533,23593,3
1370298,85540,2789,3
1370299,85540,3482,3
1370373,85235,2789,3
1370536,85553,11209,1
1370537,85553,1240,1
1370538,85553,11209,3
1371367,85592,9556,1
1371368,85593,13599,3
1371383,85592,11009,1
1371384,85592,67300,1
1371385,85592,84076,1
1371386,85592,9556,3
1371387,85592,67300,3
1371388,85578,45570,3
1371389,85589,85553,3
1372004,85611,66658,1
1372273,85629,18524,1
1372274,85629,33228,1
1372488,82651,7250,1
1372938,85653,85637,1
1373090,85666,85631,1
1373405,85499,28536,3
1373897,85691,85023,1
1374020,85703,48527,1
1374021,85703,30221,1
1374588,85703,824,1
1374603,85723,23593,3
1374633,85722,265,1
1374758,85732,9556,3
1374877,85715,13585,1
1375255,85764,84543,1
1375307,85765,85637,1
1375488,85735,23593,1
1375492,85779,12501,1
1375590,85786,85772,1
1375715,85794,66353,1
1375740,85786,85772,3
1375749,85794,6230,1
1375919,85810,3078,1
1375935,85809,1331,3
1375936,85809,1031,3
1375973,85794,66353,3
1375994,85778,14625,1
1375996,85819,69197,1
1376035,85809,57342,1
1376438,85837,69448,1
1376503,85735,23593,3
1376695,85850,85785,1
1376826,85837,69448,3
1376962,85819,69197,3
1377003,85866,55817,1
1377099,85872,56632,1
1377215,85882,20117,1
1377436,85891,85897,1
1377461,85894,85897,1
1377536,85890,29567,1
1377564,85898,57,1
1377758,85913,32845,1
1377969,85935,85933,1
1378007,85926,85936,1
1378008,85926,85937,1
1378106,85889,69448,1
1378129,85889,69448,3
1378140,85779,12501,3
1378159,85944,60157,1
1378191,84680,18524,3
1378454,85959,13669,1
1379279,86000,23593,1
1379290,86024,43,1
1379315,85889,81141,1
1379378,85951,71871,1
1379379,85951,69250,1
1379563,86000,23593,3
1379588,86033,6799,1
1379917,86033,6799,3
1380308,86095,86087,1
1380310,84702,783,1
1380311,84702,19092,1
1380414,86070,22418,1
1380415,86070,50046,1
1380416,86070,60965,1
1380492,86070,1643,1
1381049,86120,9104,1
1381050,86120,1450,1
1381280,86160,63961,1
1381291,86160,60965,1
1381397,86172,23179,1
1381537,86183,78081,1
1381835,86194,2789,1
1382251,86238,23593,3
1382297,86241,39622,1
1382327,86249,85951,1
1382328,86249,71871,1
1382329,86249,69250,1
1382387,86256,23593,1
1382487,86271,2789,1
1382498,86271,2789,3
1382531,86274,86194,1
1383001,86237,19020,1
1383138,86362,73714,1
1383170,19020,86237,1
1383238,86380,1643,1
1383239,86380,86349,1
1383327,86388,59331,1
1383399,86398,22418,1
1383400,86398,22418,3
1383454,86349,1643,1
1383465,86406,473,1
1383466,86406,79707,1
1383467,86406,9574,1
1383468,86406,4874,1
1383469,86406,43429,1
1383574,86420,11315,1
1383910,86454,68683,1
1384021,86470,80924,1
1384303,86462,60965,1
1384332,86507,44869,1
1384395,86515,83842,1
1384467,86520,78081,1
1384521,86043,26262,1
1384522,26262,86043,1
1384544,86525,68499,1
1384561,86530,86486,1
1384776,86563,58154,1
1385013,86594,2789,1
1385014,86594,2789,3
1385058,86466,75944,1
1385165,86611,3295,1
1385169,86610,45826,3
1385316,58154,86563,1
1385384,86641,86406,1
1385406,86628,81061,3
1385407,86628,53225,3
1385667,86672,2789,1
1385668,86672,2789,3
1385684,86674,31938,1
1385690,86683,56133,1
1385762,86618,11209,3
1385823,86692,13104,1
1385825,86692,86466,1
1385896,86698,23593,1
1385957,86704,86611,1
1386228,86740,71172,1
1386285,86743,86742,1
1386325,86751,86752,1
1386328,86025,86751,1
1386329,86025,86752,1
1386391,86752,86751,1
1386465,86767,57,1
1386716,28898,76361,1
1386717,86800,76361,3
1386728,86798,86790,1
1386731,86790,86798,3
1386808,86649,86785,1
1386819,86808,265,3
1386820,86808,18524,3
1386845,86815,86792,1
1387175,86848,37788,1
1387220,37788,86848,1
1387249,86855,12837,1
1387588,86884,12102,1
1387601,86874,18262,1
1387697,86885,9556,3
1387698,86897,57457,1
1387729,86708,86901,1
1387816,86910,824,3
1387835,86897,57457,3
1388030,86454,68683,3
1388158,86948,52717,1
1388295,86971,57424,1
1388326,86960,43779,1
1392770,86995,23593,1
1392814,86995,23593,3
1393090,87021,265,3
1393352,87042,23593,1
1393753,87066,2789,1
1393940,87068,58019,1
1393993,87068,58019,3
1394048,87078,2374,1
1394131,87100,79694,1
1394479,87124,47216,1
1394480,87124,645,1
1394620,87137,2789,1
1394686,87137,2789,3
1394985,87166,87147,1
1395042,87166,87147,3
1395132,87179,265,1
1395133,87179,307,1
1395144,87178,18524,3
1395301,87189,1872,1
1395396,86801,12703,1
1395397,86801,65318,1
1395398,12703,86801,1
1395399,12703,65318,1
1395400,65318,86801,1
1395401,65318,12703,1
1395499,87196,16467,1
1395516,87190,11418,1
1395517,87190,52775,1
1395518,87190,16240,1
1395917,87248,350,1
1395918,87253,85987,1
1396030,87259,87238,1
1396045,87260,35759,1
1396075,87261,87217,1
1396139,87260,35759,3
1396246,87229,2811,1
1396247,87229,84945,1
1400475,87305,57,1
1400486,87305,19141,1
1400529,87305,57,3
1400530,87305,19141,3
1400835,87266,68683,1
1400845,87334,57830,1
1400919,87112,44670,3
1400920,87112,44670,1
1400921,87112,52201,1
1400922,87112,41382,1
1400923,87112,75850,1
1400924,87112,40682,1
1401062,87347,265,3
1401163,87349,23593,1
1401345,87366,40819,1
1401501,87370,2057,3
1401502,87370,2057,1
1401503,87370,47216,1
1401504,87370,66274,1
1401506,87366,40819,3
1401507,87366,13599,3
1402185,87385,2789,1
1402272,87395,824,1
1402278,87385,2789,3
1402529,87407,2789,3
1402623,87400,65198,1
1402624,87400,76186,1
1402998,87417,32845,1
1403194,87442,824,1
1403323,87442,824,3
1403511,86883,8952,1
1403733,87441,1031,1
1404185,87460,57,1
1404300,87507,87484,1
1404435,87512,45570,1
1405237,87507,57,1
1405238,87507,192,1
1405239,87507,37052,1
1405240,87507,64934,1
1405241,87507,68053,1
1405242,87507,52640,1
1405243,87507,14685,1
1405244,87507,16226,1
1405245,87507,67827,1
1405246,87507,12931,1
1405475,87537,45570,3
1405476,87537,22174,3
1405477,87537,44120,3
1405540,87380,20070,1
1405620,87538,9556,1
1405759,86708,86901,3
1405767,87556,19771,1
1405867,87562,10485,1
1405879,87562,21613,1
1405880,87562,80759,1
1405881,87562,10485,3
1405882,10485,21613,1
1405909,10485,80759,1
1406100,87572,2789,3
1406143,87579,23593,1
1406182,87248,350,3
1406195,87583,52080,1
1406422,87587,24459,1
1406715,87583,52080,3
1407547,87189,3381,1
1408987,69320,33818,1
1408988,66975,33818,1
1408989,66667,33818,1
1409006,87133,33818,1
1409132,85987,87253,1
1409421,87646,24078,1
1409528,87351,79694,1
1410965,87659,23593,1
1411101,87665,42924,1
1412175,87677,86741,1
1412210,87394,87482,1
1412211,87394,77990,1
1412212,87394,77419,1
1412213,87394,75853,1
1412221,12055,31981,1
1414646,87700,1031,3
1414647,87700,1331,3
1415517,87721,23593,1
1415994,87730,87712,1
1416100,87733,87730,1
1418001,87753,6371,3
1418875,87765,23593,1
1419265,87775,29482,1
1426714,87826,43639,1
1426728,87816,12102,1
1426751,87826,33853,1
1427168,87826,13327,1
1427780,87844,87730,1
1427944,87847,87833,3
1428002,87845,87806,1
1428135,87826,13327,3
1428665,87860,2789,1
1428909,87845,87806,3
1429407,87616,84581,1
1429683,87883,9818,1
1430692,85441,11315,1
1431576,87906,50543,1
1436192,87970,824,1
1437632,87981,87602,1
1440728,88031,35759,1
1441006,88045,20109,1
1441007,88045,42819,1
1441018,88045,62911,1
1441517,88035,1331,1
1441591,88035,1331,3
1442319,88063,19987,1
1444473,88067,265,3
1444474,88067,18524,3
1446992,88127,3149,1
1446993,88127,9523,1
1447388,88135,366,3
1447389,88135,2814,3
1448369,83594,88134,1
1448386,88151,1331,3
1449586,88162,55041,3
1449587,88166,19771,1
1449710,88166,87556,3
1450312,88168,11209,3
1450316,88116,21613,1
1450317,88116,21284,1
1450318,88116,38193,1
1450319,88116,55239,1
1450320,88116,80759,1
1450827,88180,85954,1
1451646,88191,23593,3
1451768,88192,21758,1
1452093,88045,42819,3
1453315,88206,88181,1
1454310,88212,824,1
1454621,88192,88013,1
1454665,88212,824,3
1454712,88219,824,3
1455054,88184,88174,1
1455071,88215,48667,1
1455072,83594,88134,3
1456165,88240,1331,3
1456172,88240,38030,1
1456173,88240,53433,1
1456174,88240,45570,1
1456175,88240,2016,1
1456176,88240,11024,1
1457969,88271,88199,1
1457980,88199,88271,1
1458078,88272,824,3
1458348,88274,24700,1
1459976,88301,1331,3
1459977,88301,1031,3
1459978,88301,18524,3
1460512,88316,3251,3
1460663,88313,88219,1
1460664,88313,824,1
1461284,88340,32431,1
1461296,88328,57669,1
1461596,88346,86772,1
1461881,88359,87870,1
1462276,88274,88343,1
1463065,88329,9556,1
1463125,88396,9556,1
1463451,88396,88403,1
1463778,88419,71051,1
1463799,88406,41555,1
1463800,88417,59728,1
1463839,88406,41555,3
1463842,88417,50496,3
1463843,88417,50496,1
1463987,88390,23593,3
1465161,88447,32181,1
1465162,88449,824,3
1465318,88450,23593,1
1466086,88447,32181,3
1468039,88488,11209,1
1468040,88488,1240,1
1469111,88525,9556,1
1469126,88525,9556,3
1470141,88543,18524,3
1470228,2811,40972,1
1470240,88548,88452,1
1470576,88537,18262,1
1470878,88556,23593,3
1471110,88554,18616,3
1471111,88554,55592,3
1471137,88565,88577,1
1471398,88585,64192,1
1471587,88586,67897,1
1471597,88586,67897,3
1471598,88585,64192,3
1471599,88585,1031,3
1471740,88590,23068,1
1471830,82852,38243,1
1473064,88612,67897,3
1473414,88597,88587,1
1473451,88624,88501,1
1473591,88622,67163,1
1475117,88671,41555,1
1475118,88671,41555,3
1475680,88689,824,1
1475694,88689,824,3
1475873,88618,63954,1
1476114,88694,83656,1
1476662,88716,88452,1
1476663,88716,88548,1
1477126,88725,71358,1
1477192,88717,23593,1
1477378,88732,71374,1
1477379,88732,88688,1
1477421,88733,57,3
1477422,88733,824,3
1477812,88696,88747,3
1478306,88618,63954,3
1478422,88763,23593,1
1478432,88768,88538,1
1479886,88796,23593,1
1480939,88821,2789,1
1480951,88825,23593,1
1481185,88184,88174,3
1481436,88834,824,1
1481693,88498,265,1
1482491,88843,87231,1
1483171,88811,40366,1
1483313,88863,47216,1
1483346,88865,70770,1
1483994,88870,48006,1
1484398,88908,419,1
1484399,88908,87953,1
1484400,88908,26172,1
1484495,88919,2789,1
1484496,88919,2789,3
1484497,88870,48006,3
1484615,88925,23593,1
1484894,88950,47216,1
1484986,88956,67621,1
1485521,88995,88970,1
1485824,89018,9556,1
1486668,89082,1886,1
1486669,89082,20090,1
1486670,89082,77495,1
1486684,87082,88969,1
1486715,89055,89092,1
1486717,89050,89092,1
1486727,89092,1240,1
1486782,88811,40366,3
1486841,89099,69274,1
1486988,89105,6378,1
1487291,89120,23593,1
1487511,89132,88803,1
1487632,89151,87475,1
1487770,89161,89132,1
1487815,89165,58131,1
1487917,14680,89151,1
1487944,89151,87709,1
1487974,89180,88577,1
1488103,89194,24117,1
1488104,89194,74661,1
1488127,89180,88577,3
1488172,89129,53192,1
1488173,89129,41925,1
1488174,89129,70757,1
1488203,89200,1331,1
1488204,89200,45570,1
1488205,89184,54227,1
1488206,89184,29822,1
1488207,89184,81664,1
1488208,89184,83018,1
1488209,89184,52530,1
1488210,89184,55807,1
1488211,89194,66796,1
1488228,89181,1331,1
1488229,89181,45570,1
1488240,87709,89151,1
1488254,89151,87709,3
1488545,89228,70771,1
1488548,89228,70771,3
1488693,75494,88939,1
1488781,89238,824,1
1488817,89243,57,1
1488818,89243,192,1
1488980,89238,824,3
1489169,89275,8998,1
1489184,89271,2016,1
1489285,89280,89061,1
1489314,89271,74741,1
1490026,89323,1331,3
1490177,89345,9556,1
1490361,89357,12702,1
1490763,89378,7649,1
1490764,89378,19771,1
1490765,89378,87556,1
1490766,89378,7649,3
1490866,89389,9813,1
1490948,60005,87186,1
1491288,89417,50360,1
1491481,89394,62926,1
1491505,89402,41281,1
1491539,89438,14640,3
1491540,89438,13188,3
1491541,89438,6521,3
1491542,89438,38007,3
1492951,89463,27656,3
1492952,89463,19963,3
1493259,89479,14680,1
1493278,89207,89479,1
1493362,14680,89479,1
1493405,89479,14680,3
1493506,89497,22082,1
1493560,89492,13254,1
1493561,89492,1643,1
1493562,89492,3126,1
1493563,89492,75414,1
1493564,89492,192,1
1493781,89515,11209,3
1493782,89515,1240,3
1494283,89531,349,1
1494418,89562,71161,1
1494419,89547,71371,1
1494439,89566,89483,1
1516003,89584,48637,1
1516009,89575,368,1
1516682,89559,89601,1
1516766,88825,23593,3
1517071,89613,23068,1
1520215,70077,10897,1
1522983,89688,29312,1
1523276,89695,19427,3
1523277,89695,11209,3
1523278,89695,19427,1
1523629,89701,67423,1
1524435,89715,60052,1
1524459,60052,89715,1
1525130,89729,66807,1
1525183,89706,104,1
1525257,77989,265,1
1525258,89729,307,1
1525542,89733,2016,1
1526103,89742,87729,1
1526240,89749,27924,3
1526241,89748,824,3
1526539,89733,2016,3
1528804,89777,7443,1
1528858,89777,7443,3
1529682,89789,824,3
1529701,89782,9556,3
1533271,89794,11029,1
1552748,89796,2789,1
1556504,89796,2789,3
1557690,89814,89626,1
1558070,89817,40819,1
1558407,89822,17946,1
1558541,89831,68297,1
1558558,89828,54562,1
1558667,89817,14008,1
1559361,89842,55786,1
1560587,89851,4854,1
1560803,89859,757,1
1560954,89865,89704,1
1560955,89865,26249,1
1565783,89901,44181,1
1565949,89877,857,1
1565950,89877,824,1
1565990,89901,44181,3
1568927,89936,89865,1
1570195,89929,2789,1
1571829,89976,9556,1
1571933,89977,88259,1
1571934,89977,45813,1
1571938,89976,9556,3
1572543,89987,249,1
1574229,90005,645,1
1574230,90005,47216,1
1574231,90005,2057,1
1574232,90004,419,1
1574331,90007,48859,1
1575173,90007,48859,3
1575362,90019,80972,1
1575571,90022,1031,1
1575694,90024,89934,3
1576178,90019,90026,1
1576308,90025,53998,1
1576309,90025,19134,1
1576310,90025,59738,1
1576311,90025,11613,1
1579241,90026,90052,1
1579974,90063,23593,1
1583422,90055,1331,3
1583423,90055,1331,1
1583424,90055,45570,1
1586145,90114,2016,1
1586850,90121,33900,1
1586992,90107,59964,1
1588554,90138,2040,1
1588555,90138,27656,1
1588556,90138,66059,1
1588921,90114,2016,3
1590182,90138,27656,3
1590804,90157,59964,1
1591315,90147,12102,1
1591994,90178,76549,1
1591995,90178,71091,1
1591996,90178,67163,1
1591997,90178,12102,1
1591998,90178,67632,1
1591999,90178,67163,3
1592546,90198,66629,1
1592765,90196,90181,3
1593832,90208,89901,1
1595628,90229,451,1
1596689,90229,45291,1
1599166,90273,75915,1
1601436,90302,90288,1
1602536,85134,90288,1
1602556,90288,85134,1
1603075,90315,51957,1
1603379,90315,51957,3
1604069,89729,265,1
1604072,89729,74701,1
1604829,90342,824,3
1605878,90357,9556,1
1605879,90357,9556,3
1607103,90375,65806,1
1607745,89417,53225,1
1613721,90400,44305,1
1616196,90373,7453,1
1616197,90373,19427,1
1618993,90486,82947,1
1623512,90528,824,3
1625218,90530,59964,1
1625508,90556,1331,1
1625916,90564,2878,1
1626221,90573,72200,1
1626423,90574,824,3
1626689,90573,72200,3
1627938,89626,89814,1
1632079,90625,23593,1
1632080,90625,23593,3
1633759,90647,1331,1
1634253,90647,1331,3
1636125,90674,89765,1
1636126,90674,43517,1
1636326,90659,1810,1
1636327,90659,9063,1
1636388,90676,824,3
1636625,90669,2016,1
1637153,90686,2016,1
1637624,90694,2789,3
1637660,90686,1331,3
1637665,90673,53225,1
1637690,90697,23593,1
1638062,90682,1440,1
1638094,90697,23593,3
1639378,90721,11579,1
1639379,90721,48517,1
1639823,90706,1331,3
1639824,90706,1031,3
1641246,90745,19343,1
1642882,90757,7120,1
1642883,90757,7120,3
1643576,90765,18524,1
1644398,90765,14935,1
1646159,90790,90531,1
1646187,90785,265,3
1647449,90806,16642,1
1648079,90821,64569,1
1648255,90821,64569,3
1648906,90826,21727,1
1648907,90826,69233,1
1652054,90858,57457,1
1652055,90858,57457,3
1653422,90870,90871,1
1654045,90876,55851,1
1654439,90877,11181,3
1654937,90880,2450,1
1655394,90887,21403,1
1655395,90887,68857,1
1657047,90808,90912,3
1657371,90919,29460,1
1659788,90121,6410,1
1662159,90998,2789,1
1663912,90966,77618,1
1665599,91043,87616,1
1666051,91043,87616,3
1666413,90121,6410,3
1668086,91087,67897,3
1668541,91093,265,3
1669017,91083,18524,1
1669178,91100,90497,1
1671020,91131,1957,1
1671114,91131,2789,1
1672225,91145,2016,3
1672386,91143,50932,1
1673062,91155,33189,1
1673063,91155,33189,3
1675459,91156,1970,1
1675951,91206,2789,1
1676231,90870,90871,3
1676257,91217,11598,1
1676304,91217,11598,3
1676905,91228,57204,1
1677614,91232,1031,1
1678788,91259,33779,1
1678794,91259,33779,3
1679245,91237,90952,1
1680481,91286,41931,1
1680944,91297,2789,1
1681046,91297,2789,3
1682324,91318,89542,1
1682509,91292,11725,1
1682510,91292,11725,3
1683311,91357,91330,1
1683312,91330,91357,1
1683505,91344,3390,3
1683506,91344,47410,3
1683507,91344,80141,3
1683570,90952,91237,1
1683571,90952,90829,1
1683730,91303,24117,1
1687137,72567,2878,1
1688193,91356,9556,1
1688194,91356,9556,3
1688668,91206,2789,3
1689081,91449,18524,3
1689661,91450,2016,3
1689713,91456,16684,1
1691097,91505,23593,1
1691098,91420,23593,1
1691099,91420,23593,3
1691100,91505,23593,3
1691146,91507,451,1
1691147,91507,451,3
1691226,91481,2197,1
1691835,91529,9556,3
1691856,91531,41862,1
1691899,91531,41862,3
1692165,91539,2204,1
1692216,11889,33414,1
1692609,91564,67826,1
1692696,91568,23804,1
1692697,91564,67826,3
1692770,91567,23593,3
1692802,91569,9556,1
1692878,91563,9063,1
1692879,91563,10539,1
1692898,91573,3101,1
1692931,91569,9556,3
1692967,91574,74174,1
1693235,91572,11500,1
1693400,91488,3390,1
1693619,91612,11209,1
1693620,91612,1240,1
1693621,91611,91560,1
1693759,91614,14521,1
1694022,91634,9556,1
1694023,91634,9556,3
1694129,91645,39677,1
1694346,91599,91343,1
1694367,91655,23593,1
1694368,91655,23593,3
1694489,91313,12102,1
1694861,79289,91685,1
1694881,91676,9556,1
1695000,91689,91560,1
1695001,91689,91560,3
1695117,91611,91560,3
1695161,91514,9556,1
1695162,91514,9556,3
1695428,91709,41969,1
1695500,91713,18262,1
1695501,91713,25952,1
1695702,91722,2789,1
1695703,91722,2789,3
1695704,91709,41969,3
1696394,89200,69932,1
1697007,91769,1886,1
1697084,91773,66746,1
1697314,91806,33153,1
1697998,91851,91807,1
1697999,91851,91807,3
1698265,91858,13082,1
1698266,91858,23157,1
1698267,91858,12087,1
1698268,91858,30790,1
1698783,91880,51542,1
1698784,91880,71161,1
1698785,91880,84136,1
1698786,91880,60735,1
1698937,91769,1886,3
1698938,91820,19811,1
1699430,91922,3071,1
1699844,91928,32845,1
1700024,91946,3390,1
1700734,91970,23593,1
1700735,91970,23593,3
1700898,91987,1031,1
1701237,92001,18262,1
1701501,92015,19519,1
1701549,57068,2789,1
1701882,92030,1031,3
1702501,92043,89797,1
1702512,92060,3227,1
1702513,92060,44029,1
1702542,92061,74467,1
1703048,70225,2789,3
1703049,57068,2789,3
1703050,91928,32845,3
1731073,92087,367,1
1731074,92087,32325,1
1731075,92087,40638,1
1731076,92087,67580,1
1731077,92087,86105,1
1732842,92115,7250,1
1732939,92118,92049,1
1733185,92125,10124,1
1733289,92134,74407,1
1733630,92118,92049,3
1733812,91935,55607,1
1733813,91935,55434,1
1733826,92168,80962,1
1733827,92168,10944,1
1733828,92168,55893,1
1734060,90998,2789,3
1734208,19568,27656,1
1734387,92203,5008,1
1734472,92193,40502,1
1734824,92243,38357,3
1734825,92243,9556,3
1734977,92233,19652,1
1734979,92233,47298,1
1734980,92233,60503,1
1734981,92233,48625,1
1735356,35458,65206,1
1739677,92300,51073,1
1739747,92268,92308,1
1740059,92323,2644,1
1740063,92321,18536,1
1740064,92321,81061,1
1740065,92321,44539,1
1740616,92359,3149,1
1740617,92359,83060,1
1740733,92358,2789,1
1740736,92368,66116,1
1740737,92368,53192,1
1742021,92416,23593,3
1742063,92417,23593,1
1742136,92418,18524,3
1742137,92417,23593,3
1742138,92417,92416,1
1742510,92441,92438,1
1743019,92474,86641,1
1743622,92501,42161,1
1743623,92501,92088,1
1743698,92358,2789,3
1743699,92300,51073,3
1744001,92525,92444,1
1744002,92525,92472,1
1744098,92528,44869,3
1744099,92528,42819,1
1744135,92535,62679,1
1744136,92535,54508,1
1744369,92549,265,3
1744370,92549,18524,3
1744733,92580,48055,1
1744996,20143,92546,1
1744997,92546,20143,1
1745235,92594,9556,1
1745236,92594,9556,3
1745245,92606,28520,1
1745766,92624,88398,1
1745860,92632,60779,1
1745908,92627,49448,1
1745956,92624,88398,3
1746038,92640,13541,1
1746831,92667,86674,3
1746832,92667,31938,3
1747196,92702,92710,1
1747653,92729,43493,1
1747831,92737,1477,1
1748095,92753,33113,1
1748425,92762,47137,1
1748495,92748,2789,1
1748649,92778,92049,1
1748849,92785,9813,1
1748879,92785,59952,1
1749161,92762,47137,3
1749345,92812,41531,1
1751721,92893,89842,1
1751722,92893,55786,1
1751938,92899,2789,3
1752339,92781,77364,1
1752387,92917,28714,1
1752388,92917,53707,1
1752389,92917,90026,1
1752417,92860,77888,1
1752914,92946,55875,1
1752977,92946,55875,3
1753255,92952,1331,3
1753279,92951,56799,1
1753906,92991,70130,1
1754915,93061,52201,1
1755232,93078,47422,1
1756342,93115,39651,1
1757318,93157,72295,1
1757754,93165,6626,1
1758203,93172,74583,1
1758968,93202,74797,1
1758974,93188,423,1
1758975,93070,93188,3
1759086,93220,78124,1
1759675,93234,93004,1
1759842,93257,307,1
1759925,74583,93172,1
1760235,93289,41070,1
1760236,93289,41070,3
1760237,93289,18409,1
1760338,93287,53936,1
1760738,93308,6048,1
1760777,92991,70130,3
1760924,93333,93304,1
1760925,93333,92145,1
1761161,93348,33113,1
1761499,93366,44587,1
1761779,93385,93389,1
1761913,93400,92145,1
1761914,93400,93304,1
1761915,93400,92472,1
1761916,93400,92525,1
1761917,93400,92485,1
1761918,93400,92441,1
1761919,93400,92429,1
1761920,93400,92387,1
1761932,93400,70044,1
1761937,93400,92695,1
1762009,93385,93389,3
1762141,93419,93400,1
1762155,93420,70044,1
1763148,93479,67087,1
1763159,93464,82500,1
1763160,93464,206,1
1763161,93464,17938,1
1763803,93544,18524,1
1763831,93550,45532,1
1764957,72491,71463,1
1765032,93597,78061,1
1765179,93619,10756,1
1765295,93637,93400,1
1765310,93400,93419,1
1765447,93612,92671,1
1765732,93662,55471,1
1765801,93662,55471,3
1766118,93685,3523,1
1766716,93725,93712,1
1766810,93730,18492,1
1766836,93596,57814,1
1767365,93762,59964,1
1767899,93784,91684,1
1768241,93878,9556,1
1768283,93886,49153,1
1768454,93825,6649,1
1768562,93914,93911,1
1768595,93699,265,1
1768723,93939,93937,1
1768781,93942,53299,1
1769000,93961,824,3
1769007,93165,6626,3
1769128,93972,18643,1
1769404,93991,3523,1
1769417,93995,9556,1
1769418,93995,11209,1
1769419,93995,1240,1
1769420,93995,9556,3
1769421,93995,11209,3
1769487,93991,3523,3
1769635,94018,93736,1
1769863,94043,63264,1
1769864,94043,30036,1
1769943,94054,53875,1
1770118,94070,71795,1
1770175,94073,94005,1
1770176,94005,94030,1
1770177,94073,94005,3
1770209,94005,93831,1
1770331,94093,59964,1
1770334,94083,84458,1
1770335,94083,9813,1
1770409,94100,94099,1
1770411,43357,62448,1
1770451,94105,94043,1
1770632,94125,35470,1
1770858,94121,93738,1
1771352,94199,94057,1
1771545,94227,94122,1
1771622,94234,28963,1
1771623,94234,42819,1
1771643,94234,23848,1
1772874,95259,90966,3
1772875,95259,77618,3
1772940,94227,29097,1
1772966,95261,23068,1
